t,T,S,o,position,trading_action,current_capital,stop_loss_out_signal,rsi,open_small_indicator,open_big_indicator,open_norm,gain_loss,gain,loss,avg_gain,avg_loss,amount_sold,amount_bought
2023-12-13T15:34:00Z,b,MARA,14.9792,out,no_action,26618.262024903386,,30.4778554778552,-0.10987523847499432,-0.05367990058167982,1.280643512066028,-0.020799999999999486,0.0,0.020799999999999486,0.008716666666666484,0.01988333333333318,,
2023-12-13T15:35:00Z,b,MARA,14.9833,out,no_action,26618.262024903386,,29.926578560939703,-0.06258111408793199,-0.061812627498853245,1.309447123175197,0.004099999999999326,0.004099999999999326,-0.0,0.008491666666666564,0.01988333333333318,,
2023-12-13T15:36:00Z,b,MARA,15.02,out,no_action,26618.262024903386,,34.12479293208152,-0.020429488074507462,-0.07035028323073912,1.5672745689573109,0.03669999999999973,0.03669999999999973,-0.0,0.010299999999999828,0.01988333333333318,,
2023-12-13T15:37:00Z,b,MARA,15.0525,out,no_action,26618.262024903386,,42.802303262955775,0.03366509864272147,-0.0736580149942926,1.795595876530034,0.03250000000000064,0.03250000000000064,-0.0,0.013008333333333214,0.017383333333333233,,
2023-12-13T15:38:00Z,b,MARA,15.1,out,no_action,26618.262024903386,,51.2588116817724,0.06210339565977896,-0.07292621593155953,2.1292962491363108,0.04749999999999943,0.04749999999999943,-0.0,0.0169666666666665,0.016133333333333184,,
2023-12-13T15:39:00Z,b,MARA,15.1001,out,no_action,26618.262024903386,,57.01091519731306,0.10726183766216106,-0.07096987310385326,2.129998776236533,9.999999999976694e-05,9.999999999976694e-05,-0.0,0.016974999999999813,0.012799999999999923,,
2023-12-13T15:40:00Z,b,MARA,15.1176,out,no_action,26618.262024903386,,67.85276073619629,0.13845404091209573,-0.060470995883842936,2.2529410187756893,0.01750000000000007,0.01750000000000007,-0.0,0.018433333333333152,0.00873333333333326,,
2023-12-13T15:41:00Z,b,MARA,15.13,out,no_action,26618.262024903386,,67.31129132875873,0.15812479971836133,-0.04909395978855274,2.340054379203443,0.012400000000001299,0.012400000000001299,-0.0,0.017983333333333313,0.00873333333333326,,
2023-12-13T15:42:00Z,b,MARA,15.1306,out,no_action,26618.262024903386,,82.53241800152549,0.15267318942062472,-0.03174544334136085,2.344269541804776,0.0005999999999986017,0.0005999999999986017,-0.0,0.018033333333333196,0.0038166666666666535,,
2023-12-13T15:43:00Z,b,MARA,15.13,out,no_action,26618.262024903386,,80.88962108731508,0.13300243061436015,-0.013665127831435808,2.340054379203443,-0.0005999999999986017,0.0,0.0005999999999986017,0.016366666666666568,0.003866666666666537,,
2023-12-13T15:44:00Z,b,MARA,15.1202,long,buy_next_long_position,26618.262024903386,,86.2917398945524,0.1046765379333392,0.006835003245926748,2.271206723381514,-0.009800000000000253,0.0,0.009800000000000253,0.016366666666666568,0.0025999999999998615,,
2023-12-13T15:45:00Z,b,MARA,15.14,long,no_action,13309.131012451693,,84.58498023715475,0.07323142492732466,0.023178515646965363,2.4103070892258165,0.01980000000000004,0.01980000000000004,-0.0,0.014266666666666575,0.0025999999999998615,,
2023-12-13T15:46:00Z,b,MARA,15.185,long,no_action,13309.131012451693,,95.41041482789102,0.05777582872240172,0.03975620374807857,2.726444284326503,0.04499999999999993,0.04499999999999993,-0.0,0.01801666666666657,0.0008666666666665712,,
2023-12-13T15:47:00Z,b,MARA,15.19,long,no_action,13309.131012451693,,95.42857142857189,0.052520926012728356,0.05650952362424764,2.7615706393376835,0.004999999999999005,0.004999999999999005,-0.0,0.018091666666666544,0.0008666666666665712,,
2023-12-13T15:48:00Z,b,MARA,15.25,long,no_action,13309.131012451693,,95.85326953748049,0.07781190162078282,0.07334090206710832,3.1830868994719363,0.0600000000000005,0.0600000000000005,-0.0,0.020033333333333275,0.0008666666666665712,,
2023-12-13T15:49:00Z,b,MARA,15.1388,out,sell_previous_long_position,13309.131012451693,stop_loss_long,63.095599393019754,0.07739038536064805,0.08011248272759831,2.401876764023126,-0.11120000000000019,0.0,0.11120000000000019,0.017324999999999886,0.010133333333333253,,
2023-12-13T15:50:00Z,b,MARA,15.1411,long,buy_next_long_position,26634.634152046652,,57.22827998593043,0.07140485446674108,0.08162974611766494,2.418034887328272,0.0022999999999999687,0.0022999999999999687,-0.0,0.013558333333333264,0.010133333333333253,,
